date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:25	15958/15958	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:26%20GMT	https://images.webfronts.com/cache/rdbvavgbrbql.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdbvavgbrbql5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:25	15719/15719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:26%20GMT	https://images.webfronts.com/cache/rddgcmrypvxw.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rddgcmrypvxw5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:25	9993/9993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:26%20GMT	https://images.webfronts.com/cache/rdmlewtxlock.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdmlewtxlock5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:26	8752/8752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:26%20GMT	https://images.webfronts.com/cache/rdojgoboiehq.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdojgoboiehq5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:26	8574/8574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:26%20GMT	https://images.webfronts.com/cache/rdgdkvkpibei.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdgdkvkpibei5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:26	10159/10159	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:27%20GMT	https://images.webfronts.com/cache/rdrjcgjfklnd.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdrjcgjfklnd5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:26	8966/8966	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:27%20GMT	https://images.webfronts.com/cache/rdnnjghxvlrp.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdnnjghxvlrp5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:27	10153/10153	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:27%20GMT	https://images.webfronts.com/cache/rdgvfepxoigj.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdgvfepxoigj5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:27	10333/10333	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:27%20GMT	https://images.webfronts.com/cache/rdykktcwldqv.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdykktcwldqv5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:27	9546/9546	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:27%20GMT	https://images.webfronts.com/cache/rdwgqlqkppcv.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdwgqlqkppcv5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:27	7543/7543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:28%20GMT	https://images.webfronts.com/cache/rddcfjgsvtgn.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rddcfjgsvtgn5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:27	7673/7673	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:28%20GMT	https://images.webfronts.com/cache/rdbccrjrpoxr.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdbccrjrpoxr5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:28	10915/10915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:28%20GMT	https://images.webfronts.com/cache/rdmvcdfgmqar.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdmvcdfgmqar5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:28	8357/8357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:28%20GMT	https://images.webfronts.com/cache/rdefnbxkilsb.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdefnbxkilsb5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:28	8582/8582	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:29%20GMT	https://images.webfronts.com/cache/rdwahfdutmqy.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdwahfdutmqy5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:28	8283/8283	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:29%20GMT	https://images.webfronts.com/cache/rdjlcglxxvyq.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdjlcglxxvyq5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:28	8455/8455	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:29%20GMT	https://images.webfronts.com/cache/rdpocvrapcfk.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdpocvrapcfk5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:29	10341/10341	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:29%20GMT	https://images.webfronts.com/cache/rdfvalqqqjxy.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdfvalqqqjxy5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:29	10574/10574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:29%20GMT	https://images.webfronts.com/cache/rdixayluewkj.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdixayluewkj5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:29	10302/10302	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:30%20GMT	https://images.webfronts.com/cache/rdbnhrhgiojv.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdbnhrhgiojv5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:29	10544/10544	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:30%20GMT	https://images.webfronts.com/cache/rdpmnrmgkjbx.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdpmnrmgkjbx5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:30	11351/11351	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:30%20GMT	https://images.webfronts.com/cache/rdhjyfklaxac.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdhjyfklaxac5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:30	8145/8145	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:30%20GMT	https://images.webfronts.com/cache/rdnqgmgkcbab.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdnqgmgkcbab5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:30	10745/10745	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:30%20GMT	https://images.webfronts.com/cache/rdickwvfragu.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdickwvfragu5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:30	10772/10772	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:31%20GMT	https://images.webfronts.com/cache/rdputjglcnxo.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdputjglcnxo5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:30	10132/10132	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:31%20GMT	https://images.webfronts.com/cache/rdvcgotknoda.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdvcgotknoda5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:31	12365/12365	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:31%20GMT	https://images.webfronts.com/cache/rdlogieyxbhw.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdlogieyxbhw5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:31	12278/12278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:31%20GMT	https://images.webfronts.com/cache/rdbmomrotjdr.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdbmomrotjdr5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:31	11878/11878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:31%20GMT	https://images.webfronts.com/cache/rdyuxtnlarlk.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdyuxtnlarlk5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:31	6308/6308	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:32%20GMT	https://images.webfronts.com/cache/rdwgoydjogeb.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdwgoydjogeb5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:31	16153/16153	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:32%20GMT	https://images.webfronts.com/cache/rdnldagkpjko.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdnldagkpjko5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:32	13336/13336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:32%20GMT	https://images.webfronts.com/cache/rdxxocrrrtwg.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdxxocrrrtwg5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:32	6942/6942	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:32%20GMT	https://images.webfronts.com/cache/rdtjagkgxuyc.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdtjagkgxuyc5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:32	5746/5746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:32%20GMT	https://images.webfronts.com/cache/rdiqwsnoayks.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdiqwsnoayks5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:32	12183/12183	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:33%20GMT	https://images.webfronts.com/cache/rdtemfngpaae.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdtemfngpaae5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:32	6427/6427	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:33%20GMT	https://images.webfronts.com/cache/rdwtetuobnyg.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdwtetuobnyg5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:33	8180/8180	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:33%20GMT	https://images.webfronts.com/cache/rdpdpejigyvf.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdpdpejigyvf5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:33	16098/16098	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:33%20GMT	https://images.webfronts.com/cache/rdclrrxotteo.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdclrrxotteo5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:33	6654/6654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:34%20GMT	https://images.webfronts.com/cache/rddworxgjnng.jpg?imgeng=/w_300	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rddworxgjnng5bb7.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=GR:GRWAL2|ER:ERWARM|ER:ERWAL2|ER:ERWALCM|ER:ERWAL1)
14:30:35	3207/3207	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:35%20GMT	https://images.webfronts.com/cache/rdpxtlojmtbg.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdpxtlojmtbg5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:35	3358/3358	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:35%20GMT	https://images.webfronts.com/cache/rdtdgvwfoifu.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdtdgvwfoifu5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:35	2950/2950	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:36%20GMT	https://images.webfronts.com/cache/rdpfbqmuvkfx.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdpfbqmuvkfx5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:35	2719/2719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:36%20GMT	https://images.webfronts.com/cache/rdjcegcgpsdy.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdjcegcgpsdy5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:36	2622/2622	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:36%20GMT	https://images.webfronts.com/cache/rdmokpcnyrei.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdmokpcnyrei5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:36	2889/2889	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:36%20GMT	https://images.webfronts.com/cache/frpjwmhzvfvc.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/frpjwmhzvfvc5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:36	6408/6408	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Jul%202023%2018:30:37%20GMT	https://images.webfronts.com/cache/frqkfeeeooyq.png?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/frqkfeeeooyq5260.png	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:36	3319/3319	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:37%20GMT	https://images.webfronts.com/cache/rdkivkgwmuor.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdkivkgwmuor5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:37	3189/3189	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:37%20GMT	https://images.webfronts.com/cache/rdopoknpuutw.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdopoknpuutw5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:37	2768/2768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:37%20GMT	https://images.webfronts.com/cache/rdjxbqmjwyts.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdjxbqmjwyts5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:37	2644/2644	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:38%20GMT	https://images.webfronts.com/cache/rdyxdopclqut.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdyxdopclqut5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:37	3006/3006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:38%20GMT	https://images.webfronts.com/cache/rddlfbktmbec.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rddlfbktmbec5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:38	2897/2897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:38%20GMT	https://images.webfronts.com/cache/rduwyphqxejx.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rduwyphqxejx5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:38	3121/3121	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:38%20GMT	https://images.webfronts.com/cache/rdcgpdsirfou.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdcgpdsirfou5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
14:30:38	2991/2991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2018:30:39%20GMT	https://images.webfronts.com/cache/rdjgitaqubdh.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100	C:/Users/rroal/Desktop/httrack/fdsadfsa/images.webfronts.com/cache/rdjgitaqubdh5260.jpg	(from https://www.mattsappliance.com/_CGI/SEARCH3.HTML?MINOR=HOOD:INSERT|AC:HOODAC|HOOD:DUCTED|HOOD:DCTLES|HOOD:CONVHD|HOOD:PROHD)
